time;rightWheelsPower;leftWheelsPower;grabPosition;collectorPosition;bigArmPower;littleArmPosition;littleArmPower;bigArmPosition
2.501925085;0.0;0.0;CLOSED;CLOSED;0.6222047066688536;OTHER;-0.35000000000000003;OTHER
2.511033544;0.0;0.0;CLOSED;CLOSED;0.6222047066688536;OTHER;-0.35000000000000003;OTHER
2.523096879;0.0;0.0;CLOSED;CLOSED;0.1261417320370674;OTHER;-0.35000000000000003;OTHER
2.53346913;0.0;0.0;CLOSED;CLOSED;0.1261417320370674;OTHER;-0.35000000000000003;OTHER
2.542404339;0.0;0.0;CLOSED;CLOSED;0.1261417320370674;OTHER;-0.35000000000000003;OTHER
2.551593881;0.0;0.0;CLOSED;CLOSED;0.1261417320370674;OTHER;-0.35000000000000003;OTHER
2.563008258;0.0;0.0;CLOSED;CLOSED;0.1261417320370674;OTHER;-0.35000000000000003;OTHER
2.576385259;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.586508135;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.59911747;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.608678887;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.618248763;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.627500722;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.638943682;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.648543016;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.658463476;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.66773906;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.678425144;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.689092562;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.699614438;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.713923023;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.723574274;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.734119483;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.743117692;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.753620318;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.762990986;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.772282904;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.78143103;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.790622614;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.800002906;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.809220449;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.818398325;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.827481118;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.836614368;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.845363203;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.854251745;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.863121913;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.873704747;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.88266329;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.891536957;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.900324583;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.909236459;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.918197043;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.926917878;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.935306795;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.949401296;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
2.958804922;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;-0.35000000000000003;OTHER
